[2025-12-08 18:32:39] Starting abnormal monitor (backend diff detection)
[2025-12-08 18:32:46] MFC4_N2-4 | 실제값: [2025-12-08 18:32:45] [0.349] | 예측값: [2025-12-08 18:32:45] [0.3383603] | diff_abs: 0.0106, diff_pct: 3.05% | 정상
[2025-12-08 18:32:47] MFC7_DCS | 실제값: [2025-12-08 18:32:45] [0.0] | 예측값: [2025-12-08 18:32:45] [0.000789583] | diff_abs: 0.0008, diff_pct: 0.08% | 정상
[2025-12-08 18:32:47] MFC7_DCS | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [0.0006770408] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:47] MFC8_NH3 | 실제값: [2025-12-08 18:32:45] [4.141] | 예측값: [2025-12-08 18:32:45] [3.8742318] | diff_abs: 0.2668, diff_pct: 6.44% | 정상
[2025-12-08 18:32:47] MFC8_NH3 | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [-0.017348627] | diff_abs: 0.0173, diff_pct: 1.73% | 정상
[2025-12-08 18:32:47] MFC1_N2-1 | 실제값: [2025-12-08 18:32:45] [1.503] | 예측값: [2025-12-08 18:32:45] [1.5061189] | diff_abs: 0.0031, diff_pct: 0.21% | 정상
[2025-12-08 18:32:47] MFC1_N2-1 | 실제값: [2025-12-08 18:32:46] [1.5] | 예측값: [2025-12-08 18:32:46] [1.5009594] | diff_abs: 0.0010, diff_pct: 0.06% | 정상
[2025-12-08 18:32:47] MFC2_N2-2 | 실제값: [2025-12-08 18:32:45] [0.0] | 예측값: [2025-12-08 18:32:45] [0.009518343] | diff_abs: 0.0095, diff_pct: 0.95% | 정상
[2025-12-08 18:32:47] MFC2_N2-2 | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [0.010492641] | diff_abs: 0.0105, diff_pct: 1.05% | 정상
[2025-12-08 18:32:47] MFC3_N2-3 | 실제값: [2025-12-08 18:32:45] [0.557] | 예측값: [2025-12-08 18:32:45] [0.3792644] | diff_abs: 0.1777, diff_pct: 31.91% | 이상
[2025-12-08 18:32:47] MFC3_N2-3 | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [-0.0022295448] | diff_abs: 0.0022, diff_pct: 0.22% | 정상
[2025-12-08 18:32:47] MFC4_N2-4 | 실제값: [2025-12-08 18:32:45] [0.349] | 예측값: [2025-12-08 18:32:45] [0.3383603] | diff_abs: 0.0106, diff_pct: 3.05% | 정상
[2025-12-08 18:32:47] MFC4_N2-4 | 실제값: [2025-12-08 18:32:46] [0.032] | 예측값: [2025-12-08 18:32:46] [0.032580163] | diff_abs: 0.0006, diff_pct: 1.81% | 정상
[2025-12-08 18:32:48] MFC7_DCS | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [0.0006770408] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:48] MFC7_DCS | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [0.0008622703] | diff_abs: 0.0009, diff_pct: 0.09% | 정상
[2025-12-08 18:32:48] MFC8_NH3 | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [-0.017348627] | diff_abs: 0.0173, diff_pct: 1.73% | 정상
[2025-12-08 18:32:48] MFC8_NH3 | 실제값: [2025-12-08 18:32:47] [4.6] | 예측값: [2025-12-08 18:32:47] [4.838133] | diff_abs: 0.2381, diff_pct: 5.18% | 정상
[2025-12-08 18:32:48] MFC1_N2-1 | 실제값: [2025-12-08 18:32:46] [1.5] | 예측값: [2025-12-08 18:32:46] [1.5009594] | diff_abs: 0.0010, diff_pct: 0.06% | 정상
[2025-12-08 18:32:48] MFC1_N2-1 | 실제값: [2025-12-08 18:32:47] [1.5] | 예측값: [2025-12-08 18:32:47] [1.5016891] | diff_abs: 0.0017, diff_pct: 0.11% | 정상
[2025-12-08 18:32:48] MFC2_N2-2 | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [0.010492641] | diff_abs: 0.0105, diff_pct: 1.05% | 정상
[2025-12-08 18:32:48] MFC2_N2-2 | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [0.009132094] | diff_abs: 0.0091, diff_pct: 0.91% | 정상
[2025-12-08 18:32:48] MFC3_N2-3 | 실제값: [2025-12-08 18:32:46] [0.0] | 예측값: [2025-12-08 18:32:46] [-0.0022295448] | diff_abs: 0.0022, diff_pct: 0.22% | 정상
[2025-12-08 18:32:48] MFC3_N2-3 | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [-0.001980446] | diff_abs: 0.0020, diff_pct: 0.20% | 정상
[2025-12-08 18:32:48] MFC4_N2-4 | 실제값: [2025-12-08 18:32:46] [0.032] | 예측값: [2025-12-08 18:32:46] [0.032580163] | diff_abs: 0.0006, diff_pct: 1.81% | 정상
[2025-12-08 18:32:48] MFC4_N2-4 | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [0.00012347639] | diff_abs: 0.0001, diff_pct: 0.01% | 정상
[2025-12-08 18:32:49] MFC7_DCS | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [0.0008622703] | diff_abs: 0.0009, diff_pct: 0.09% | 정상
[2025-12-08 18:32:49] MFC7_DCS | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [0.00073668634] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:49] MFC8_NH3 | 실제값: [2025-12-08 18:32:47] [4.6] | 예측값: [2025-12-08 18:32:47] [4.838133] | diff_abs: 0.2381, diff_pct: 5.18% | 정상
[2025-12-08 18:32:49] MFC8_NH3 | 실제값: [2025-12-08 18:32:48] [4.483] | 예측값: [2025-12-08 18:32:48] [4.4706473] | diff_abs: 0.0124, diff_pct: 0.28% | 정상
[2025-12-08 18:32:49] MFC1_N2-1 | 실제값: [2025-12-08 18:32:47] [1.5] | 예측값: [2025-12-08 18:32:47] [1.5016891] | diff_abs: 0.0017, diff_pct: 0.11% | 정상
[2025-12-08 18:32:49] MFC1_N2-1 | 실제값: [2025-12-08 18:32:48] [1.5] | 예측값: [2025-12-08 18:32:48] [1.500327] | diff_abs: 0.0003, diff_pct: 0.02% | 정상
[2025-12-08 18:32:49] MFC2_N2-2 | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [0.009132094] | diff_abs: 0.0091, diff_pct: 0.91% | 정상
[2025-12-08 18:32:49] MFC2_N2-2 | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [0.013091338] | diff_abs: 0.0131, diff_pct: 1.31% | 정상
[2025-12-08 18:32:49] MFC3_N2-3 | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [-0.001980446] | diff_abs: 0.0020, diff_pct: 0.20% | 정상
[2025-12-08 18:32:49] MFC3_N2-3 | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [-0.0021756215] | diff_abs: 0.0022, diff_pct: 0.22% | 정상
[2025-12-08 18:32:49] MFC4_N2-4 | 실제값: [2025-12-08 18:32:47] [0.0] | 예측값: [2025-12-08 18:32:47] [0.00012347639] | diff_abs: 0.0001, diff_pct: 0.01% | 정상
[2025-12-08 18:32:49] MFC4_N2-4 | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [0.000505257] | diff_abs: 0.0005, diff_pct: 0.05% | 정상
[2025-12-08 18:32:50] MFC7_DCS | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [0.00073668634] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:50] MFC7_DCS | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [-0.0010521326] | diff_abs: 0.0011, diff_pct: 0.11% | 정상
[2025-12-08 18:32:50] MFC8_NH3 | 실제값: [2025-12-08 18:32:48] [4.483] | 예측값: [2025-12-08 18:32:48] [4.4706473] | diff_abs: 0.0124, diff_pct: 0.28% | 정상
[2025-12-08 18:32:50] MFC8_NH3 | 실제값: [2025-12-08 18:32:49] [4.483] | 예측값: [2025-12-08 18:32:49] [4.4907827] | diff_abs: 0.0078, diff_pct: 0.17% | 정상
[2025-12-08 18:32:50] MFC1_N2-1 | 실제값: [2025-12-08 18:32:48] [1.5] | 예측값: [2025-12-08 18:32:48] [1.500327] | diff_abs: 0.0003, diff_pct: 0.02% | 정상
[2025-12-08 18:32:50] MFC1_N2-1 | 실제값: [2025-12-08 18:32:49] [1.5] | 예측값: [2025-12-08 18:32:49] [1.4994042] | diff_abs: 0.0006, diff_pct: 0.04% | 정상
[2025-12-08 18:32:50] MFC2_N2-2 | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [0.013091338] | diff_abs: 0.0131, diff_pct: 1.31% | 정상
[2025-12-08 18:32:50] MFC2_N2-2 | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [0.010946595] | diff_abs: 0.0109, diff_pct: 1.09% | 정상
[2025-12-08 18:32:50] MFC3_N2-3 | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [-0.0021756215] | diff_abs: 0.0022, diff_pct: 0.22% | 정상
[2025-12-08 18:32:50] MFC3_N2-3 | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [0.0021202164] | diff_abs: 0.0021, diff_pct: 0.21% | 정상
[2025-12-08 18:32:50] MFC4_N2-4 | 실제값: [2025-12-08 18:32:48] [0.0] | 예측값: [2025-12-08 18:32:48] [0.000505257] | diff_abs: 0.0005, diff_pct: 0.05% | 정상
[2025-12-08 18:32:50] MFC4_N2-4 | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [0.00070093106] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:51] MFC7_DCS | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [-0.0010521326] | diff_abs: 0.0011, diff_pct: 0.11% | 정상
[2025-12-08 18:32:51] MFC7_DCS | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [-0.0027631568] | diff_abs: 0.0028, diff_pct: 0.28% | 정상
[2025-12-08 18:32:51] MFC8_NH3 | 실제값: [2025-12-08 18:32:49] [4.483] | 예측값: [2025-12-08 18:32:49] [4.4907827] | diff_abs: 0.0078, diff_pct: 0.17% | 정상
[2025-12-08 18:32:51] MFC8_NH3 | 실제값: [2025-12-08 18:32:50] [4.492] | 예측값: [2025-12-08 18:32:50] [4.4928703] | diff_abs: 0.0009, diff_pct: 0.02% | 정상
[2025-12-08 18:32:51] MFC1_N2-1 | 실제값: [2025-12-08 18:32:49] [1.5] | 예측값: [2025-12-08 18:32:49] [1.4994042] | diff_abs: 0.0006, diff_pct: 0.04% | 정상
[2025-12-08 18:32:51] MFC1_N2-1 | 실제값: [2025-12-08 18:32:50] [1.5] | 예측값: [2025-12-08 18:32:50] [1.4911648] | diff_abs: 0.0088, diff_pct: 0.59% | 정상
[2025-12-08 18:32:51] MFC2_N2-2 | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [0.010946595] | diff_abs: 0.0109, diff_pct: 1.09% | 정상
[2025-12-08 18:32:51] MFC2_N2-2 | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [0.009961065] | diff_abs: 0.0100, diff_pct: 1.00% | 정상
[2025-12-08 18:32:51] MFC3_N2-3 | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [0.0021202164] | diff_abs: 0.0021, diff_pct: 0.21% | 정상
[2025-12-08 18:32:51] MFC3_N2-3 | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [-0.0013972993] | diff_abs: 0.0014, diff_pct: 0.14% | 정상
[2025-12-08 18:32:51] MFC4_N2-4 | 실제값: [2025-12-08 18:32:49] [0.0] | 예측값: [2025-12-08 18:32:49] [0.00070093106] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:51] MFC4_N2-4 | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [0.0014832594] | diff_abs: 0.0015, diff_pct: 0.15% | 정상
[2025-12-08 18:32:52] MFC7_DCS | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [-0.0027631568] | diff_abs: 0.0028, diff_pct: 0.28% | 정상
[2025-12-08 18:32:52] MFC7_DCS | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [-0.0048958953] | diff_abs: 0.0049, diff_pct: 0.49% | 정상
[2025-12-08 18:32:52] MFC8_NH3 | 실제값: [2025-12-08 18:32:50] [4.492] | 예측값: [2025-12-08 18:32:50] [4.4928703] | diff_abs: 0.0009, diff_pct: 0.02% | 정상
[2025-12-08 18:32:52] MFC8_NH3 | 실제값: [2025-12-08 18:32:51] [4.492] | 예측값: [2025-12-08 18:32:51] [4.494003] | diff_abs: 0.0020, diff_pct: 0.04% | 정상
[2025-12-08 18:32:52] MFC1_N2-1 | 실제값: [2025-12-08 18:32:50] [1.5] | 예측값: [2025-12-08 18:32:50] [1.4911648] | diff_abs: 0.0088, diff_pct: 0.59% | 정상
[2025-12-08 18:32:52] MFC1_N2-1 | 실제값: [2025-12-08 18:32:51] [1.5] | 예측값: [2025-12-08 18:32:51] [1.4950125] | diff_abs: 0.0050, diff_pct: 0.33% | 정상
[2025-12-08 18:32:52] MFC2_N2-2 | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [0.009961065] | diff_abs: 0.0100, diff_pct: 1.00% | 정상
[2025-12-08 18:32:52] MFC2_N2-2 | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [0.011196348] | diff_abs: 0.0112, diff_pct: 1.12% | 정상
[2025-12-08 18:32:52] MFC3_N2-3 | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [-0.0013972993] | diff_abs: 0.0014, diff_pct: 0.14% | 정상
[2025-12-08 18:32:52] MFC3_N2-3 | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [-0.0017076568] | diff_abs: 0.0017, diff_pct: 0.17% | 정상
[2025-12-08 18:32:52] MFC4_N2-4 | 실제값: [2025-12-08 18:32:50] [0.0] | 예측값: [2025-12-08 18:32:50] [0.0014832594] | diff_abs: 0.0015, diff_pct: 0.15% | 정상
[2025-12-08 18:32:52] MFC4_N2-4 | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [0.0006261389] | diff_abs: 0.0006, diff_pct: 0.06% | 정상
[2025-12-08 18:32:53] MFC7_DCS | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [-0.0048958953] | diff_abs: 0.0049, diff_pct: 0.49% | 정상
[2025-12-08 18:32:53] MFC7_DCS | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [-0.0037414713] | diff_abs: 0.0037, diff_pct: 0.37% | 정상
[2025-12-08 18:32:53] MFC8_NH3 | 실제값: [2025-12-08 18:32:51] [4.492] | 예측값: [2025-12-08 18:32:51] [4.494003] | diff_abs: 0.0020, diff_pct: 0.04% | 정상
[2025-12-08 18:32:53] MFC8_NH3 | 실제값: [2025-12-08 18:32:52] [4.492] | 예측값: [2025-12-08 18:32:52] [4.492057] | diff_abs: 0.0001, diff_pct: 0.00% | 정상
[2025-12-08 18:32:53] MFC1_N2-1 | 실제값: [2025-12-08 18:32:51] [1.5] | 예측값: [2025-12-08 18:32:51] [1.4950125] | diff_abs: 0.0050, diff_pct: 0.33% | 정상
[2025-12-08 18:32:53] MFC1_N2-1 | 실제값: [2025-12-08 18:32:52] [1.5] | 예측값: [2025-12-08 18:32:52] [1.4969126] | diff_abs: 0.0031, diff_pct: 0.21% | 정상
[2025-12-08 18:32:53] MFC2_N2-2 | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [0.011196348] | diff_abs: 0.0112, diff_pct: 1.12% | 정상
[2025-12-08 18:32:53] MFC2_N2-2 | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [0.009856485] | diff_abs: 0.0099, diff_pct: 0.99% | 정상
[2025-12-08 18:32:53] MFC3_N2-3 | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [-0.0017076568] | diff_abs: 0.0017, diff_pct: 0.17% | 정상
[2025-12-08 18:32:53] MFC3_N2-3 | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [-0.00072484184] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:53] MFC4_N2-4 | 실제값: [2025-12-08 18:32:51] [0.0] | 예측값: [2025-12-08 18:32:51] [0.0006261389] | diff_abs: 0.0006, diff_pct: 0.06% | 정상
[2025-12-08 18:32:53] MFC4_N2-4 | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [0.00028575616] | diff_abs: 0.0003, diff_pct: 0.03% | 정상
[2025-12-08 18:32:54] MFC7_DCS | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [-0.0037414713] | diff_abs: 0.0037, diff_pct: 0.37% | 정상
[2025-12-08 18:32:54] MFC7_DCS | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [-0.0035585219] | diff_abs: 0.0036, diff_pct: 0.36% | 정상
[2025-12-08 18:32:54] MFC8_NH3 | 실제값: [2025-12-08 18:32:52] [4.492] | 예측값: [2025-12-08 18:32:52] [4.492057] | diff_abs: 0.0001, diff_pct: 0.00% | 정상
[2025-12-08 18:32:54] MFC8_NH3 | 실제값: [2025-12-08 18:32:53] [4.492] | 예측값: [2025-12-08 18:32:53] [4.4899817] | diff_abs: 0.0020, diff_pct: 0.04% | 정상
[2025-12-08 18:32:54] MFC1_N2-1 | 실제값: [2025-12-08 18:32:52] [1.5] | 예측값: [2025-12-08 18:32:52] [1.4969126] | diff_abs: 0.0031, diff_pct: 0.21% | 정상
[2025-12-08 18:32:54] MFC1_N2-1 | 실제값: [2025-12-08 18:32:53] [1.5] | 예측값: [2025-12-08 18:32:53] [1.4944018] | diff_abs: 0.0056, diff_pct: 0.37% | 정상
[2025-12-08 18:32:54] MFC2_N2-2 | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [0.009856485] | diff_abs: 0.0099, diff_pct: 0.99% | 정상
[2025-12-08 18:32:54] MFC2_N2-2 | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [0.0087154005] | diff_abs: 0.0087, diff_pct: 0.87% | 정상
[2025-12-08 18:32:54] MFC3_N2-3 | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [-0.00072484184] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:54] MFC3_N2-3 | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [0.0043302863] | diff_abs: 0.0043, diff_pct: 0.43% | 정상
[2025-12-08 18:32:54] MFC4_N2-4 | 실제값: [2025-12-08 18:32:52] [0.0] | 예측값: [2025-12-08 18:32:52] [0.00028575616] | diff_abs: 0.0003, diff_pct: 0.03% | 정상
[2025-12-08 18:32:54] MFC4_N2-4 | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [0.00069715927] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:55] MFC7_DCS | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [-0.0035585219] | diff_abs: 0.0036, diff_pct: 0.36% | 정상
[2025-12-08 18:32:55] MFC7_DCS | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [-0.004077365] | diff_abs: 0.0041, diff_pct: 0.41% | 정상
[2025-12-08 18:32:55] MFC8_NH3 | 실제값: [2025-12-08 18:32:53] [4.492] | 예측값: [2025-12-08 18:32:53] [4.4899817] | diff_abs: 0.0020, diff_pct: 0.04% | 정상
[2025-12-08 18:32:55] MFC8_NH3 | 실제값: [2025-12-08 18:32:54] [4.492] | 예측값: [2025-12-08 18:32:54] [4.491554] | diff_abs: 0.0004, diff_pct: 0.01% | 정상
[2025-12-08 18:32:55] MFC1_N2-1 | 실제값: [2025-12-08 18:32:53] [1.5] | 예측값: [2025-12-08 18:32:53] [1.4944018] | diff_abs: 0.0056, diff_pct: 0.37% | 정상
[2025-12-08 18:32:55] MFC1_N2-1 | 실제값: [2025-12-08 18:32:54] [1.5] | 예측값: [2025-12-08 18:32:54] [1.4937118] | diff_abs: 0.0063, diff_pct: 0.42% | 정상
[2025-12-08 18:32:55] MFC2_N2-2 | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [0.0087154005] | diff_abs: 0.0087, diff_pct: 0.87% | 정상
[2025-12-08 18:32:55] MFC2_N2-2 | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [0.008020215] | diff_abs: 0.0080, diff_pct: 0.80% | 정상
[2025-12-08 18:32:55] MFC3_N2-3 | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [0.0043302863] | diff_abs: 0.0043, diff_pct: 0.43% | 정상
[2025-12-08 18:32:55] MFC3_N2-3 | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [0.0010260852] | diff_abs: 0.0010, diff_pct: 0.10% | 정상
[2025-12-08 18:32:55] MFC4_N2-4 | 실제값: [2025-12-08 18:32:53] [0.0] | 예측값: [2025-12-08 18:32:53] [0.00069715927] | diff_abs: 0.0007, diff_pct: 0.07% | 정상
[2025-12-08 18:32:55] MFC4_N2-4 | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [0.0010815158] | diff_abs: 0.0011, diff_pct: 0.11% | 정상
[2025-12-08 18:32:56] MFC7_DCS | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [-0.004077365] | diff_abs: 0.0041, diff_pct: 0.41% | 정상
[2025-12-08 18:32:56] MFC7_DCS | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [-0.0039525107] | diff_abs: 0.0040, diff_pct: 0.40% | 정상
[2025-12-08 18:32:56] MFC8_NH3 | 실제값: [2025-12-08 18:32:54] [4.492] | 예측값: [2025-12-08 18:32:54] [4.491554] | diff_abs: 0.0004, diff_pct: 0.01% | 정상
[2025-12-08 18:32:56] MFC8_NH3 | 실제값: [2025-12-08 18:32:55] [4.492] | 예측값: [2025-12-08 18:32:55] [4.492225] | diff_abs: 0.0002, diff_pct: 0.01% | 정상
[2025-12-08 18:32:56] MFC1_N2-1 | 실제값: [2025-12-08 18:32:54] [1.5] | 예측값: [2025-12-08 18:32:54] [1.4937118] | diff_abs: 0.0063, diff_pct: 0.42% | 정상
[2025-12-08 18:32:56] MFC1_N2-1 | 실제값: [2025-12-08 18:32:55] [1.5] | 예측값: [2025-12-08 18:32:55] [1.4932508] | diff_abs: 0.0067, diff_pct: 0.45% | 정상
[2025-12-08 18:32:56] MFC2_N2-2 | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [0.008020215] | diff_abs: 0.0080, diff_pct: 0.80% | 정상
[2025-12-08 18:32:56] MFC2_N2-2 | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [0.010179907] | diff_abs: 0.0102, diff_pct: 1.02% | 정상
[2025-12-08 18:32:56] MFC3_N2-3 | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [0.0010260852] | diff_abs: 0.0010, diff_pct: 0.10% | 정상
[2025-12-08 18:32:56] MFC3_N2-3 | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [0.0011977681] | diff_abs: 0.0012, diff_pct: 0.12% | 정상
[2025-12-08 18:32:56] MFC4_N2-4 | 실제값: [2025-12-08 18:32:54] [0.0] | 예측값: [2025-12-08 18:32:54] [0.0010815158] | diff_abs: 0.0011, diff_pct: 0.11% | 정상
[2025-12-08 18:32:56] MFC4_N2-4 | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [0.0015057062] | diff_abs: 0.0015, diff_pct: 0.15% | 정상
[2025-12-08 18:32:57] MFC7_DCS | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [-0.0039525107] | diff_abs: 0.0040, diff_pct: 0.40% | 정상
[2025-12-08 18:32:57] MFC7_DCS | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [-0.0044443584] | diff_abs: 0.0044, diff_pct: 0.44% | 정상
[2025-12-08 18:32:57] MFC8_NH3 | 실제값: [2025-12-08 18:32:55] [4.492] | 예측값: [2025-12-08 18:32:55] [4.492225] | diff_abs: 0.0002, diff_pct: 0.01% | 정상
[2025-12-08 18:32:57] MFC8_NH3 | 실제값: [2025-12-08 18:32:56] [4.492] | 예측값: [2025-12-08 18:32:56] [4.486044] | diff_abs: 0.0060, diff_pct: 0.13% | 정상
[2025-12-08 18:32:57] MFC1_N2-1 | 실제값: [2025-12-08 18:32:55] [1.5] | 예측값: [2025-12-08 18:32:55] [1.4932508] | diff_abs: 0.0067, diff_pct: 0.45% | 정상
[2025-12-08 18:32:57] MFC1_N2-1 | 실제값: [2025-12-08 18:32:56] [1.5] | 예측값: [2025-12-08 18:32:56] [1.4924947] | diff_abs: 0.0075, diff_pct: 0.50% | 정상
[2025-12-08 18:32:57] MFC2_N2-2 | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [0.010179907] | diff_abs: 0.0102, diff_pct: 1.02% | 정상
[2025-12-08 18:32:57] MFC2_N2-2 | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [0.010346074] | diff_abs: 0.0103, diff_pct: 1.03% | 정상
[2025-12-08 18:32:57] MFC3_N2-3 | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [0.0011977681] | diff_abs: 0.0012, diff_pct: 0.12% | 정상
[2025-12-08 18:32:57] MFC3_N2-3 | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [0.0044642026] | diff_abs: 0.0045, diff_pct: 0.45% | 정상
[2025-12-08 18:32:57] MFC4_N2-4 | 실제값: [2025-12-08 18:32:55] [0.0] | 예측값: [2025-12-08 18:32:55] [0.0015057062] | diff_abs: 0.0015, diff_pct: 0.15% | 정상
